PRODUCT_NSTR,DECLARANT_ISO,PARTNER_ISO,PERIOD,TRANSPORT_MODE,FLOW,VALUE_IN_EUROS,QUANTITY_IN_KG
971,FR,ZA,201812,4,2,6696,44
971,FR,ZA,201812,4,2,30159,158
971,FR,ZA,201812,4,2,1184,112
971,FR,ZA,201812,4,2,25744,1140
971,FR,ZA,201812,4,2,8207,5
971,FR,ZA,201812,4,2,3552,2
972,FR,ZA,201812,1,2,1646,207
972,FR,ZA,201812,1,2,23100,6045
972,FR,ZA,201812,1,2,1166724,568364
972,FR,ZA,201812,1,2,85675,54187
972,FR,ZA,201812,1,2,1065,656
972,FR,ZA,201812,1,2,248606,73607
972,FR,ZA,201812,3,2,3700,155
972,FR,ZA,201812,3,2,72056,22575
972,FR,ZA,201812,4,2,768,26
972,FR,ZA,201812,4,2,1635,40
972,FR,ZA,201812,4,2,3679,880
972,FR,ZA,201812,4,2,1334,135
973,FR,ZA,201812,1,1,18962,19960
973,FR,ZA,201812,1,1,37857,39920
973,FR,ZA,201812,1,1,584,83
973,FR,ZA,201812,1,1,38729,11141
973,FR,ZA,201812,3,1,41,2
973,FR,ZA,201812,4,1,1093,27
973,FR,ZA,201812,1,2,16200,4428
973,FR,ZA,201812,1,2,429,67
973,FR,ZA,201812,1,2,20936,6702
973,FR,ZA,201812,1,2,43055,3122
973,FR,ZA,201812,1,2,58019,45767
973,FR,ZA,201812,1,2,7545,4738
973,FR,ZA,201812,1,2,312682,113829
973,FR,ZA,201812,3,2,415,10
973,FR,ZA,201812,3,2,5366,60
973,FR,ZA,201812,4,2,15064,1616
973,FR,ZA,201812,4,2,52,0
973,FR,ZA,201812,4,2,36383,1094
973,FR,ZA,201812,4,2,475,5
973,FR,ZA,201812,4,2,64362,500
974,FR,ZA,201812,0,1,13,0
974,FR,ZA,201812,3,1,43761,613
974,FR,ZA,201812,3,1,533,50
974,FR,ZA,201812,4,1,1424,39
974,FR,ZA,201812,4,1,1231,176
974,FR,ZA,201812,4,1,395,1
974,FR,ZA,201812,4,1,63,3
974,FR,ZA,201812,4,1,261,1
974,FR,ZA,201812,0,2,84,1
974,FR,ZA,201812,1,2,35,1
974,FR,ZA,201812,1,2,64,11
974,FR,ZA,201812,1,2,383,27
974,FR,ZA,201812,1,2,3290,400
974,FR,ZA,201812,1,2,41,97
974,FR,ZA,201812,1,2,1772,41
974,FR,ZA,201812,1,2,175,2
974,FR,ZA,201812,1,2,68203,15375
974,FR,ZA,201812,1,2,120,5
974,FR,ZA,201812,3,2,6668,390
974,FR,ZA,201812,4,2,10034,414
974,FR,ZA,201812,4,2,39,0
974,FR,ZA,201812,4,2,98,2
974,FR,ZA,201812,4,2,461,15
974,FR,ZA,201812,4,2,84600,279
974,FR,ZA,201812,4,2,388,8
974,FR,ZA,201812,4,2,22418,840
974,FR,ZA,201812,4,2,1870,51
974,FR,ZA,201812,4,2,6843,22
975,FR,ZA,201812,0,1,473,18
975,FR,ZA,201812,1,1,86976,180
975,FR,ZA,201812,1,1,55171,6755
975,FR,ZA,201812,3,1,181,0
975,FR,ZA,201812,4,1,55060,391
975,FR,ZA,201812,4,1,4237,180
975,FR,ZA,201812,4,1,2396,171
975,FR,ZA,201812,4,1,2110,91
975,FR,ZA,201812,1,2,176196,7581
975,FR,ZA,201812,1,2,341331,16579
975,FR,ZA,201812,1,2,2609,681
975,FR,ZA,201812,1,2,811,148
975,FR,ZA,201812,1,2,153753,19550
975,FR,ZA,201812,4,2,65171,413
975,FR,ZA,201812,4,2,588,7
975,FR,ZA,201812,4,2,5190,5
975,FR,ZA,201812,4,2,4075,1520
975,FR,ZA,201812,4,2,43081,264
975,FR,ZA,201812,4,2,847,61
975,FR,ZA,201812,4,2,64370,1250
975,FR,ZA,201812,4,2,258,29
975,FR,ZA,201812,4,2,1149,22
976,FR,ZA,201812,1,1,2457,276
976,FR,ZA,201812,1,1,1641,162
976,FR,ZA,201812,1,1,14163,14334
976,FR,ZA,201812,1,1,19963,14292
976,FR,ZA,201812,3,1,57,0
976,FR,ZA,201812,4,1,2305,149
976,FR,ZA,201812,4,1,289,11
976,FR,ZA,201812,0,2,112,3
976,FR,ZA,201812,1,2,239,10
976,FR,ZA,201812,1,2,755856,50810
976,FR,ZA,201812,1,2,69479,5968
976,FR,ZA,201812,1,2,25337,7190
976,FR,ZA,201812,1,2,446183,32793
976,FR,ZA,201812,1,2,540231,31458
976,FR,ZA,201812,1,2,268741,17733
976,FR,ZA,201812,1,2,289481,32892
976,FR,ZA,201812,1,2,354012,22586
976,FR,ZA,201812,1,2,3000403,244005
976,FR,ZA,201812,1,2,49,2
976,FR,ZA,201812,1,2,43209,3213
979,FR,ZA,201812,0,1,18172,215
979,FR,ZA,201812,1,1,5280,377
979,FR,ZA,201812,1,1,3719,598
979,FR,ZA,201812,1,1,606901,64781
979,FR,ZA,201812,1,1,2004,285
979,FR,ZA,201812,1,1,77321,2921
979,FR,ZA,201812,1,1,82470,11433
979,FR,ZA,201812,1,1,15569,3550
979,FR,ZA,201812,1,1,232125,34799
979,FR,ZA,201812,3,1,24626,323
979,FR,ZA,201812,3,1,1264,45
979,FR,ZA,201812,4,1,59962,619
979,FR,ZA,201812,4,1,83,0
979,FR,ZA,201812,4,1,42346,101
979,FR,ZA,201812,4,1,9069,13
979,FR,ZA,201812,4,1,5933,10
979,FR,ZA,201812,4,1,20530,213
979,FR,ZA,201812,4,1,3697,37
979,FR,ZA,201812,4,1,1648459,2263
979,FR,ZA,201812,4,1,19474,64
979,FR,ZA,201812,4,1,617,32
979,FR,ZA,201812,4,1,8655,24
979,FR,ZA,201812,0,2,760,7
979,FR,ZA,201812,1,2,90634,3206
979,FR,ZA,201812,1,2,36199,3473
979,FR,ZA,201812,1,2,2894,162
979,FR,ZA,201812,1,2,2286,660
979,FR,ZA,201812,1,2,28869,431
979,FR,ZA,201812,1,2,2897,88
979,FR,ZA,201812,1,2,16310,823
979,FR,ZA,201812,1,2,7899,290
979,FR,ZA,201812,1,2,4011,38
979,FR,ZA,201812,1,2,496782,96293
979,FR,ZA,201812,1,2,98431,3828
979,FR,ZA,201812,1,2,36465,13056
979,FR,ZA,201812,1,2,78468,1393
979,FR,ZA,201812,1,2,297373,51560
979,FR,ZA,201812,1,2,169742,15569
979,FR,ZA,201812,1,2,205789,56559
979,FR,ZA,201812,1,2,176777,20578
979,FR,ZA,201812,1,2,53,0
979,FR,ZA,201812,1,2,50302,3452
979,FR,ZA,201812,3,2,20851,771
979,FR,ZA,201812,3,2,26294,156
979,FR,ZA,201812,3,2,84,0
979,FR,ZA,201812,3,2,45378,9408
979,FR,ZA,201812,4,2,2527038,12487
979,FR,ZA,201812,4,2,338196,5531
979,FR,ZA,201812,4,2,108482,979
979,FR,ZA,201812,4,2,20892,152
979,FR,ZA,201812,4,2,3653,180
979,FR,ZA,201812,4,2,17032,795
979,FR,ZA,201812,4,2,108072,2644
979,FR,ZA,201812,4,2,204729,133
979,FR,ZA,201812,4,2,11338,78
979,FR,ZA,201812,4,2,284312,2987
979,FR,ZA,201812,4,2,79326,567
979,FR,ZA,201812,4,2,132671,500
979,FR,ZA,201812,4,2,40989,341
979,FR,ZA,201812,4,2,24753,961
979,FR,ZA,201812,4,2,1769,102
979,FR,ZA,201812,4,2,9601,100
979,FR,ZA,201812,4,2,4515,12
979,FR,ZA,201812,4,2,80014,126
979,FR,ZA,201812,4,2,157445,7020
979,FR,ZA,201812,4,2,52563,84
979,FR,ZA,201812,4,2,78843,535
999,FR,ZA,201812,0,1,1500,0
999,FR,ZA,201812,1,1,4213,0
999,FR,ZA,201812,1,1,208442,0
999,FR,ZA,201812,1,1,13830,41670
999,FR,ZA,201812,3,1,2244,0
999,FR,ZA,201812,4,1,22694,0
999,FR,ZA,201812,4,1,1450,0
999,FR,ZA,201812,1,2,98605,17414
999,FR,ZA,201812,1,2,4288,0
999,FR,ZA,201812,1,2,21039,5000
999,FR,ZA,201812,1,2,340,10
999,FR,ZA,201812,1,2,3432,3000
999,FR,ZA,201812,1,2,10080,5000
999,FR,ZA,201812,1,2,37435,1485
999,FR,ZA,201812,1,2,994899,435614
999,FR,ZA,201812,1,2,149561,245660
999,FR,ZA,201812,1,2,78963,26560
999,FR,ZA,201812,1,2,55454,120000
999,FR,ZA,201812,1,2,58514,90928
999,FR,ZA,201812,1,2,45977,2980
999,FR,ZA,201812,1,2,154024,21636
999,FR,ZA,201812,1,2,56481,63874
999,FR,ZA,201812,1,2,474912,220323
999,FR,ZA,201812,1,2,27295,63000
999,FR,ZA,201812,1,2,105536,25670
999,FR,ZA,201812,1,2,28145,22000
999,FR,ZA,201812,1,2,57167,3600
999,FR,ZA,201812,3,2,41097,3695
999,FR,ZA,201812,3,2,9828,7000
999,FR,ZA,201812,4,2,1029174,16447
999,FR,ZA,201812,4,2,2820,45
999,FR,ZA,201812,4,2,14403,173
999,FR,ZA,201812,4,2,59905,858
999,FR,ZA,201812,4,2,16,0
999,FR,ZA,201812,4,2,7280,20
999,FR,ZA,201812,4,2,4178,44
999,FR,ZA,201812,4,2,976,10
999,FR,ZA,201812,4,2,1294,4
999,FR,ZA,201812,4,2,2550,0
999,FR,ZA,201812,4,2,5700,190
999,FR,ZA,201812,4,2,3502,2
057,FR,,201812,1,1,37964,74345
057,FR,,201812,1,1,9351,15120
057,FR,,201812,1,1,84365,151578
057,FR,,201812,1,1,17908,32347
099,FR,,201812,1,1,108100,23000
141,FR,,201812,1,2,28164,27000
142,FR,,201812,1,1,31581,11045
142,FR,,201812,1,1,43380,13350
142,FR,,201812,1,1,131793,24244
142,FR,,201812,1,1,110013,21830
142,FR,,201812,1,1,34115,11337
551,FR,,201812,4,2,194,4
551,FR,,201812,4,2,18900,400
819,FR,,201812,1,1,415,3
819,FR,,201812,1,1,185,3
893,FR,,201812,3,2,29632,18000
893,FR,,201812,4,2,30467,46
896,FR,,201812,4,2,2470,100
896,FR,,201812,4,2,26316,173
910,FR,,201812,0,1,136,2
910,FR,,201812,4,2,12505,81
910,FR,,201812,4,2,5688,3
931,FR,,201812,4,1,423,3
931,FR,,201812,4,1,169,0
931,FR,,201812,1,2,128131,1774
931,FR,,201812,4,2,42540,121
931,FR,,201812,4,2,1330,3
931,FR,,201812,4,2,475,8
931,FR,,201812,4,2,4456,110
939,FR,,201812,4,1,13800,14
939,FR,,201812,1,2,139824,3690
939,FR,,201812,4,2,41803,143
939,FR,,201812,4,2,466,3
939,FR,,201812,4,2,400216,5920
939,FR,,201812,4,2,31020,480
939,FR,,201812,4,2,3759,60
949,FR,,201812,1,2,3800,195
949,FR,,201812,4,2,182,3
961,FR,,201812,4,1,1277,3
963,FR,,201812,3,1,105,0
971,FR,,201812,4,2,217,0
979,FR,,201812,3,1,371,5
979,FR,,201812,4,1,759,32
979,FR,,201812,4,1,176,4
979,FR,,201812,1,2,43184,26738
979,FR,,201812,4,2,3857,50
999,FR,,201812,4,2,2,0
891,FR,BW,201812,1,2,92399,16257
893,FR,BW,201812,4,2,110647,349
893,FR,BW,201812,4,2,10213,70
896,FR,BW,201812,4,2,217,5
896,FR,BW,201812,4,2,925,19
910,FR,BW,201812,4,2,1700,0
910,FR,BW,201812,4,2,558,11
910,FR,BW,201812,4,2,24101,280
910,FR,BW,201812,9,2,17108236,12950
931,FR,BW,201812,4,1,1468,3
931,FR,BW,201812,4,2,1073966,494
931,FR,BW,201812,4,2,10131,11
931,FR,BW,201812,4,2,1457,14
939,FR,BW,201812,1,2,96574,4913
939,FR,BW,201812,4,2,43478,16
939,FR,BW,201812,4,2,26543,511
939,FR,BW,201812,4,2,11303,340
949,FR,BW,201812,4,2,119707,541
949,FR,BW,201812,4,2,8358,4
962,FR,BW,201812,4,2,624,247
963,FR,BW,201812,3,1,149,1
974,FR,BW,201812,4,2,765278,470
975,FR,BW,201812,4,1,13373,265
976,FR,BW,201812,4,2,609,13
979,FR,BW,201812,4,1,4508,3
979,FR,BW,201812,1,2,215678,3357
979,FR,BW,201812,4,2,2816716,1541
979,FR,BW,201812,4,2,14988,2
979,FR,BW,201812,4,2,4444,100
979,FR,BW,201812,4,2,23,0
979,FR,BW,201812,4,2,4508,20
999,FR,BW,201812,3,1,63,0
999,FR,BW,201812,4,2,1600,120
139,FR,SZ,201812,1,1,237406,3780
139,FR,SZ,201812,1,2,584,31
139,FR,SZ,201812,1,2,22088,6512
143,FR,SZ,201812,1,2,453,24
144,FR,SZ,201812,1,2,67838,12121
163,FR,SZ,201812,1,2,119,6
164,FR,SZ,201812,1,1,38300,36000
164,FR,SZ,201812,1,1,25275,8744
819,FR,SZ,201812,1,1,62,42
819,FR,SZ,201812,3,2,24309,30000
893,FR,SZ,201812,1,1,1388,11
893,FR,SZ,201812,1,2,44693,4660
893,FR,SZ,201812,1,2,13381,675
893,FR,SZ,201812,4,2,5913,550
896,FR,SZ,201812,1,1,184926,3871
896,FR,SZ,201812,4,2,71752,208
939,FR,SZ,201812,4,2,3264,19
979,FR,SZ,201812,3,1,150,5
979,FR,SZ,201812,4,1,141,0
999,FR,SZ,201812,1,2,2774,1000
999,FR,SZ,201812,1,2,35029,5000
139,FR,LS,201812,1,2,165014,64270
931,FR,LS,201812,4,2,1052,100
001,FR,US,201812,4,1,1203236,11540
001,FR,US,201812,4,1,1,50
001,FR,US,201812,4,1,319216,410
001,FR,US,201812,4,1,576,2
001,FR,US,201812,4,1,31552,816
001,FR,US,201812,4,2,2764220,5308
001,FR,US,201812,4,2,1069863,2500
001,FR,US,201812,4,2,218,24
001,FR,US,201812,4,2,962600,2500
001,FR,US,201812,4,2,1125,610
011,FR,US,201812,1,1,775,1248
014,FR,US,201812,1,1,52,58
015,FR,US,201812,1,1,46285,3424
015,FR,US,201812,1,1,554,600
015,FR,US,201812,1,1,786,526
015,FR,US,201812,4,1,160,2
015,FR,US,201812,4,1,33969,755
015,FR,US,201812,4,1,2750,130
015,FR,US,201812,1,2,450,524
015,FR,US,201812,4,2,2545,622
015,FR,US,201812,4,2,1254,584
016,FR,US,201812,1,1,3712,2050
016,FR,US,201812,1,1,9384,10909
016,FR,US,201812,1,1,6752,2722
016,FR,US,201812,1,1,20833,18000
016,FR,US,201812,1,1,59019,47025
016,FR,US,201812,1,1,28608,24213
019,FR,US,201812,1,1,184,125
019,FR,US,201812,1,1,90552,19772
019,FR,US,201812,4,1,83,5
019,FR,US,201812,1,2,14784,3600
019,FR,US,201812,1,2,22392,10481
031,FR,US,201812,1,1,80165,64396
031,FR,US,201812,4,1,39347,799
031,FR,US,201812,4,1,17115,362
031,FR,US,201812,4,1,7270,154
035,FR,US,201812,1,1,271613,52912
035,FR,US,201812,1,1,1080341,151950
035,FR,US,201812,1,1,340622,59874
035,FR,US,201812,1,1,148395,19958
035,FR,US,201812,1,1,133452,19958
035,FR,US,201812,1,1,46327,7733
035,FR,US,201812,1,1,132557,10886
035,FR,US,201812,1,1,797346,149685
035,FR,US,201812,1,1,2320477,328108
035,FR,US,201812,1,1,304412,39916
035,FR,US,201812,1,1,511232,81916
035,FR,US,201812,3,1,8267,1451
035,FR,US,201812,4,1,12,0
035,FR,US,201812,4,1,184,4
035,FR,US,201812,4,1,326,9
035,FR,US,201812,1,2,7847,780
035,FR,US,201812,1,2,6541,560
039,FR,US,201812,4,1,63472,2406
039,FR,US,201812,4,1,40982,1755
039,FR,US,201812,4,1,14655,600
039,FR,US,201812,1,2,24202,19304
039,FR,US,201812,1,2,57730,67833
039,FR,US,201812,1,2,510757,417836
039,FR,US,201812,1,2,88011,60029
039,FR,US,201812,4,2,16916,23
039,FR,US,201812,4,2,3103,141
039,FR,US,201812,4,2,439071,628
039,FR,US,201812,4,2,78182,879
039,FR,US,201812,4,2,2500,70
039,FR,US,201812,4,2,3155,6
039,FR,US,201812,4,2,469070,74
041,FR,US,201812,5,2,1295,2
042,FR,US,201812,1,1,7308,870
042,FR,US,201812,1,1,25757,14563
042,FR,US,201812,4,1,6743,73
042,FR,US,201812,4,1,9221,79
042,FR,US,201812,4,1,1093,250
042,FR,US,201812,1,2,223210,176692
042,FR,US,201812,4,2,2746,12
043,FR,US,201812,1,1,32681,9158
043,FR,US,201812,3,1,446,0
043,FR,US,201812,4,1,64359,1303
043,FR,US,201812,4,1,94,4
043,FR,US,201812,4,1,4185,71
043,FR,US,201812,1,2,149133,36445
043,FR,US,201812,1,2,831273,37180
043,FR,US,201812,4,2,31699,1028
045,FR,US,201812,0,2,2713,36
045,FR,US,201812,1,2,43596,19875
045,FR,US,201812,1,2,7540,13500
045,FR,US,201812,1,2,158463,78855
049,FR,US,201812,0,1,425,1
049,FR,US,201812,1,1,130,90
049,FR,US,201812,1,1,12385,19273
049,FR,US,201812,3,1,1897,209
049,FR,US,201812,4,1,2156,205
049,FR,US,201812,4,1,373,14
049,FR,US,201812,4,1,13445,222
049,FR,US,201812,0,2,36,0
049,FR,US,201812,1,2,23494,21240
049,FR,US,201812,1,2,25649,71220
049,FR,US,201812,4,2,404,40
049,FR,US,201812,4,2,545,10
049,FR,US,201812,4,2,31042,35
049,FR,US,201812,4,2,3216,139
051,FR,US,201812,1,2,15879,18147
056,FR,US,201812,1,1,30209,18886
056,FR,US,201812,1,1,148268,103063
056,FR,US,201812,1,1,139354,91884
056,FR,US,201812,1,1,13856,15263
056,FR,US,201812,4,1,1528,36
056,FR,US,201812,1,2,94133,16520
056,FR,US,201812,1,2,68251,15940
056,FR,US,201812,1,2,8908,16363
056,FR,US,201812,1,2,55796,67224
056,FR,US,201812,1,2,21403,19280
056,FR,US,201812,4,2,1330,61
057,FR,US,201812,1,1,1833450,10442730
057,FR,US,201812,1,1,30222,236417
060,FR,US,201812,1,2,1273,613
091,FR,US,201812,1,1,1135702,4208
091,FR,US,201812,3,1,103576,360
091,FR,US,201812,4,1,717949,3460
091,FR,US,201812,4,2,2490,5
092,FR,US,201812,1,1,120107,29329
092,FR,US,201812,1,1,37650,20128
092,FR,US,201812,1,1,184509,46487
092,FR,US,201812,1,1,679885,315639
092,FR,US,201812,1,1,229822,129408
092,FR,US,201812,3,1,1288,20
092,FR,US,201812,4,1,7641,627
092,FR,US,201812,4,1,703,48
092,FR,US,201812,4,1,19615,500
092,FR,US,201812,4,1,6976,375
092,FR,US,201812,4,1,66,0
092,FR,US,201812,1,2,1184836,726149
092,FR,US,201812,1,2,1000569,310600
092,FR,US,201812,1,2,46500,17962
092,FR,US,201812,1,2,43105,19139
092,FR,US,201812,1,2,396026,160000
092,FR,US,201812,1,2,3092296,1307200
092,FR,US,201812,1,2,3257545,1582614
092,FR,US,201812,1,2,108744,2968
092,FR,US,201812,1,2,1331430,618000
092,FR,US,201812,4,2,543,247
092,FR,US,201812,4,2,1270,60
099,FR,US,201812,0,1,772,11
099,FR,US,201812,1,1,1740,200
099,FR,US,201812,1,1,5611,2000
099,FR,US,201812,1,1,308827,35532
099,FR,US,201812,1,1,49690,739
099,FR,US,201812,1,1,296761,404860
099,FR,US,201812,1,1,90019,4710
099,FR,US,201812,3,1,4899,28
099,FR,US,201812,3,1,4965,34
099,FR,US,201812,3,1,143,5
099,FR,US,201812,4,1,372067,4694
099,FR,US,201812,4,1,5649,35
099,FR,US,201812,4,1,340,25
099,FR,US,201812,4,1,7964,620
099,FR,US,201812,4,1,474111,3666
099,FR,US,201812,4,1,14328,280
099,FR,US,201812,4,1,4984,373
099,FR,US,201812,5,1,1444,14
099,FR,US,201812,1,2,143817,6678
099,FR,US,201812,1,2,24960,799
099,FR,US,201812,1,2,19098,669
099,FR,US,201812,1,2,7280,909
099,FR,US,201812,1,2,315470,20448
099,FR,US,201812,1,2,25525,1300
099,FR,US,201812,1,2,131264,130242
099,FR,US,201812,1,2,988510,324630
099,FR,US,201812,1,2,552434,48100
099,FR,US,201812,1,2,1250100,445932
099,FR,US,201812,1,2,75194,19000
099,FR,US,201812,1,2,5237,352
099,FR,US,201812,3,2,1731,25
099,FR,US,201812,4,2,444478,6682
099,FR,US,201812,4,2,9913,177
099,FR,US,201812,4,2,100304,236
099,FR,US,201812,4,2,1433,32
099,FR,US,201812,4,2,16103,1678
099,FR,US,201812,4,2,7967,100
099,FR,US,201812,4,2,160920,3434
099,FR,US,201812,4,2,19905,500
099,FR,US,201812,4,2,1990,38
099,FR,US,201812,4,2,162024,645
111,FR,US,201812,1,2,575,230
111,FR,US,201812,4,2,15,6
112,FR,US,201812,1,1,1400,0
112,FR,US,201812,1,1,372,190
112,FR,US,201812,1,1,46,45
112,FR,US,201812,3,1,609,47
112,FR,US,201812,4,1,8430,150
112,FR,US,201812,4,1,1526,0
112,FR,US,201812,1,2,12509,17730
113,FR,US,201812,1,2,1000,630
113,FR,US,201812,1,2,600,708
113,FR,US,201812,4,2,1,1
121,FR,US,201812,0,1,12812,139
121,FR,US,201812,1,1,152317,11506
121,FR,US,201812,1,1,243999,216011
121,FR,US,201812,1,1,110428,7128
121,FR,US,201812,1,1,56844,5251
121,FR,US,201812,3,1,8942,79
121,FR,US,201812,3,1,1504,2
121,FR,US,201812,3,1,7269,30
121,FR,US,201812,4,1,252044,4432
121,FR,US,201812,4,1,2279,33
121,FR,US,201812,4,1,806,61
121,FR,US,201812,4,1,17756,22
121,FR,US,201812,4,1,18548,216
121,FR,US,201812,4,1,175331,111
121,FR,US,201812,4,1,400,3
121,FR,US,201812,0,2,13102,357
121,FR,US,201812,1,2,10935926,987897
121,FR,US,201812,1,2,34422,10053
121,FR,US,201812,1,2,11359,2790
121,FR,US,201812,1,2,20272,2520
121,FR,US,201812,1,2,52508,5621
121,FR,US,201812,1,2,38891,7349
121,FR,US,201812,1,2,22795,1224
121,FR,US,201812,1,2,311992,51120
121,FR,US,201812,1,2,17435,4284
121,FR,US,201812,1,2,378978,31569
121,FR,US,201812,1,2,316627,8691
121,FR,US,201812,1,2,601268,39158
121,FR,US,201812,1,2,20680907,1091491
121,FR,US,201812,1,2,2525,450
121,FR,US,201812,1,2,158340,17181
121,FR,US,201812,1,2,396972,16243
121,FR,US,201812,1,2,20111883,2426056
121,FR,US,201812,1,2,809037,104112
121,FR,US,201812,1,2,168646,19942
121,FR,US,201812,1,2,10470,2750
121,FR,US,201812,1,2,1609071,279410
121,FR,US,201812,1,2,297574,34038
121,FR,US,201812,1,2,1148888,58247
121,FR,US,201812,1,2,21784,1944
121,FR,US,201812,1,2,153899,8640
121,FR,US,201812,1,2,669957,104519
121,FR,US,201812,1,2,1802116,150561
121,FR,US,201812,1,2,474641,131248
121,FR,US,201812,1,2,48784428,6031675
121,FR,US,201812,1,2,291531,74340
121,FR,US,201812,1,2,103392,31185
121,FR,US,201812,1,2,218748,17936
121,FR,US,201812,1,2,1844852,202951
121,FR,US,201812,1,2,27254,5148
121,FR,US,201812,1,2,17190,1575
121,FR,US,201812,1,2,203545,7413
121,FR,US,201812,1,2,803933,181153
121,FR,US,201812,1,2,34920,9765
121,FR,US,201812,3,2,317985,35385
121,FR,US,201812,3,2,68027,10177
121,FR,US,201812,3,2,2518,504
121,FR,US,201812,3,2,25093,2034
121,FR,US,201812,3,2,301362,39014
121,FR,US,201812,3,2,405,40
121,FR,US,201812,3,2,2554397,328961
121,FR,US,201812,3,2,147482,8640
121,FR,US,201812,4,2,1268396,10780
121,FR,US,201812,4,2,18815,400
121,FR,US,201812,4,2,4644,506
121,FR,US,201812,4,2,6325,1422
121,FR,US,201812,4,2,240436,2851
121,FR,US,201812,4,2,12,108
121,FR,US,201812,4,2,52892,2232
121,FR,US,201812,4,2,232018,4268
122,FR,US,201812,0,1,137,85
122,FR,US,201812,1,1,31073,11009
122,FR,US,201812,1,1,70962,50309
122,FR,US,201812,1,1,544,356
122,FR,US,201812,1,1,8189,2332
122,FR,US,201812,1,1,316,85
122,FR,US,201812,1,1,43033,23260
122,FR,US,201812,1,1,21497,11651
122,FR,US,201812,4,1,393,8
122,FR,US,201812,1,2,11216,5017
122,FR,US,201812,1,2,748,59
122,FR,US,201812,1,2,188015,226065
122,FR,US,201812,4,2,240,251
125,FR,US,201812,0,1,14934,1210
125,FR,US,201812,1,1,49054,1690
125,FR,US,201812,1,1,11547,5392
125,FR,US,201812,1,1,5871,1390
125,FR,US,201812,1,1,5719,3510
125,FR,US,201812,1,1,58818,11562
125,FR,US,201812,1,1,106832,21168
125,FR,US,201812,1,1,4468,507
125,FR,US,201812,1,1,65255,3024
125,FR,US,201812,1,1,157108,60418
125,FR,US,201812,1,1,3047950,391997
125,FR,US,201812,3,1,810,2
125,FR,US,201812,3,1,210834,83160
125,FR,US,201812,4,1,9039,173
125,FR,US,201812,4,1,1318,47
125,FR,US,201812,0,2,436,8
125,FR,US,201812,1,2,1232673,96620
125,FR,US,201812,1,2,38449,2952
125,FR,US,201812,1,2,395035,12656
125,FR,US,201812,1,2,203791,15994
125,FR,US,201812,1,2,66407154,3038491
125,FR,US,201812,1,2,75694,5430
125,FR,US,201812,1,2,5356400,526910
125,FR,US,201812,1,2,155492,4686
125,FR,US,201812,1,2,471220,152907
125,FR,US,201812,1,2,26900,3456
125,FR,US,201812,1,2,766406,28860
125,FR,US,201812,1,2,1592884,441560
125,FR,US,201812,1,2,20094,10800
125,FR,US,201812,1,2,4489,256
125,FR,US,201812,1,2,23269416,1889000
125,FR,US,201812,1,2,162623,16750
125,FR,US,201812,1,2,5940077,490360
125,FR,US,201812,1,2,89795,18165
125,FR,US,201812,1,2,66082,77280
125,FR,US,201812,1,2,1288021,192393
125,FR,US,201812,2,2,15319,4993
125,FR,US,201812,3,2,10848,603
125,FR,US,201812,3,2,6110,936
125,FR,US,201812,3,2,63180,11951
125,FR,US,201812,3,2,145700,48720
125,FR,US,201812,4,2,130811,3020
125,FR,US,201812,4,2,4656,20
125,FR,US,201812,4,2,30357,805
125,FR,US,201812,4,2,6626,189
128,FR,US,201812,0,1,2406,1759
128,FR,US,201812,1,1,17798,4290
128,FR,US,201812,1,1,2615,1390
128,FR,US,201812,1,1,22849,21314
128,FR,US,201812,1,1,5491,2980
128,FR,US,201812,3,1,5362,3313
128,FR,US,201812,4,1,507,43
128,FR,US,201812,4,1,2067,65
128,FR,US,201812,0,2,72,35
128,FR,US,201812,1,2,93,105
128,FR,US,201812,1,2,2138,675
128,FR,US,201812,1,2,14324150,22677194
128,FR,US,201812,1,2,248832,1099224
128,FR,US,201812,1,2,282820,122618
128,FR,US,201812,1,2,9298,10560
128,FR,US,201812,1,2,9108,10560
128,FR,US,201812,1,2,863989,3307236
128,FR,US,201812,3,2,273,12
128,FR,US,201812,3,2,43087,38016
128,FR,US,201812,3,2,10792,9504
128,FR,US,201812,3,2,8102,18144
128,FR,US,201812,4,2,955,618
128,FR,US,201812,4,2,5730,750
131,FR,US,201812,0,1,1529,15
131,FR,US,201812,1,1,244,118
131,FR,US,201812,1,1,3111,439
131,FR,US,201812,3,1,4863,12
131,FR,US,201812,4,1,550,5
131,FR,US,201812,4,1,11941,105
131,FR,US,201812,1,2,1823,205
131,FR,US,201812,1,2,8583,659
131,FR,US,201812,1,2,31613,2567
131,FR,US,201812,4,2,1731,179
132,FR,US,201812,0,1,1585,52
132,FR,US,201812,1,1,9198,817
132,FR,US,201812,1,1,1911,170
132,FR,US,201812,1,1,29434,3264
132,FR,US,201812,3,1,6137,407
132,FR,US,201812,4,1,961,13
132,FR,US,201812,4,1,300,6
132,FR,US,201812,4,1,11363,200
132,FR,US,201812,4,1,11396,291
132,FR,US,201812,0,2,1985,67
132,FR,US,201812,1,2,5729,575
132,FR,US,201812,1,2,7491,409
132,FR,US,201812,1,2,183476,17134
132,FR,US,201812,1,2,15492,904
132,FR,US,201812,1,2,10195,1000
132,FR,US,201812,1,2,358157,71106
132,FR,US,201812,1,2,40296,19051
132,FR,US,201812,1,2,89658,17490
132,FR,US,201812,1,2,41734,19051
132,FR,US,201812,1,2,358292,86344
